22099	/admin/ml-auto-promote	ANY	exact
22168	/admin/mt-promote-status	ANY	exact
22192	/admin/mt-market-promote-status	ANY	exact
22217	/admin/mt-market-promote-set	POST,GET	exact
22238	/admin/tips-clv-clean-suspect	POST,GET	exact
22287	/admin/clv-clean-suspect	POST,GET	exact
22327	/admin/auto-shadow-reset	POST,GET	exact
22345	/league-trust	ANY	exact
22382	/leak-radar	ANY	exact
22482	/admin/mt-disable	POST,GET	exact
22533	/admin/mt-restore	POST,GET	exact
22569	/admin/mt-permanent-list	GET,POST	exact
22589	/admin/mt-permanent-add	POST,GET	exact
22611	/admin/mt-permanent-remove	POST,GET	exact
22635	/admin/mt-block-league	POST,GET	exact
22664	/admin/mt-unblock-league	POST,GET	exact
22688	/admin/mt-block-tier-leagues	POST,GET	exact
22738	/admin/mt-enable	POST,GET	exact
22756	/admin/mt-disable-list	ANY	exact
22782	/admin/mark-dm-dispatched	POST	exact
22806	/admin/dm-dispatch-audit	GET	exact
22858	/admin/basket-series-info	ANY	exact
22929	/admin/tip-resettle	ANY	exact
22989	/admin/tips-list	ANY	exact
23074	/admin/mt-promote-preflight	GET,POST	exact
23099	/admin/mt-refit-calib	ANY	exact
23669	/admin/mt-historical-learnings	ANY	exact
23950	/admin/tips-real-by-league	ANY	exact
24050	/admin/shadow-logging-health	ANY	exact
24133	/admin/shadow-tier-divergence	GET,POST	exact
24285	/admin/mt-shadow-by-league	ANY	exact
24420	/admin/ml-shadow-by-league	ANY	exact
24574	/admin/mt-shadow-by-line	ANY	exact
24743	/admin/mt-shadow-by-ev	ANY	exact
24808	/admin/mt-shadow-comprehensive-audit	ANY	exact
24978	/admin/mt-shadow-audit	ANY	exact
25235	/admin/mt-settle-diag	ANY	exact
25308	/admin/mt-repropagate	ANY	exact
25479	/admin/mt-shadow-unsettle	POST,GET	exact
25502	/admin/mt-shadow-unsettle-batch	POST,GET	exact
25540	/tips-by-league	ANY	exact
25601	/tips-by-sport	ANY	exact
25675	/tips-by-market	ANY	exact
25736	/tips-breakdown	ANY	exact
25866	/recent-emitted-match-ids	ANY	exact
25891	/admin/mt-shadow-revert-suspects	POST,GET	exact
25971	/admin/settle-tennis-hg-orphans	POST,GET	exact
26112	/admin/ml-calibration	ANY	exact
26257	/admin/lol-kills-debug	ANY	exact
26316	/admin/tip-find	ANY	exact
26355	/admin/mt-tip-trace	ANY	exact
26419	/admin/mt-revert-suspects	POST,GET	exact
26523	/admin/clear-stale-is-live	POST,GET	exact
26543	/admin/mt-resync-bankroll	POST,GET	exact
26603	/admin/backfill-mt-labels	POST,GET	exact
26668	/void-market-tips-bogus	POST	exact
26691	/seed-dota	POST	exact
26764	/seed-tabletennis	POST	exact
26816	/seed-cs-history	POST	exact
26893	/seed-valorant-history	POST	exact
27008	/debug-valorant-ps-match	ANY	exact
27047	/seed-valorant-maps-from-vlr	POST	exact
27115	/debug-valorant-elo	ANY	exact
27160	/sport-performance-multiplier	ANY	exact
27227	/stake-multiplier	ANY	exact
27261	/calibration-stats	ANY	exact
27278	/pending-age-info	ANY	exact
27302	/admin/recompute-ev-pending	POST	exact
27408	/admin/apply-trained-predictions	POST	exact
27451	/admin/rerun-pending-trained	ANY	exact
27595	/admin/backtest-trained	ANY	exact
27721	/void-bad-tennis	POST	exact
27777	/void-bad-darts	POST	exact
27836	/void-bad-mma	POST	exact
27904	/admin/backfill-mma-events	POST	exact
27955	/admin/migrate-football-market-types	ANY	exact
27996	/void-old-pending	POST	exact
28106	/record-tip	POST	exact
29375	/log-tip-factors	POST	exact
29398	/log-odds-history	POST	exact
29418	/resync-stats	POST	exact
29432	/reset-tips	POST	exact
29469	/admin/eval-football-poisson	POST	exact
29636	/admin/train-football-poisson	POST	exact
29849	/admin/seed-football-secondary	POST	exact
29955	/admin/reset-sport-cooldown	POST	exact
29973	/admin/cleanup-football-shortleagues	POST	exact
29988	/football-data-stats	ANY	exact
30006	/db-info	ANY	exact
30038	/dynamic-thresholds	ANY	exact
30048	/admin/dynamic-threshold	POST	exact
30075	/threshold-optimizer-apply	POST	exact
30226	/threshold-optimizer	ANY	exact
30296	/autonomy-status	ANY	exact
30430	/league-blocks	ANY	exact
30443	/league-bleed-scan	ANY	exact
30526	/admin/league-block	POST	exact
30548	/admin/blocklist-add	POST,GET	exact
30573	/admin/blocklist-remove	POST,GET	exact
30586	/admin/blocklist-list	ANY	exact
30599	/admin/drift-guard-stats	ANY	exact
30732	/admin/league-unblock	POST	exact
30748	/admin/delete-empty-bankroll	POST	exact
30766	/cost-summary	ANY	exact
30854	/shadow-summary	ANY	exact
31019	/ai-impact	ANY	exact
31213	/mt-tennis-breakdown	ANY	exact
31213	/mt-breakdown	ANY	exact
31388	/admin/mt-reapply-filters	ANY	exact
31471	/admin/mt-dupes	ANY	exact
31543	/admin/recompute-market-tip-stakes	ANY	exact
31606	/mt-dm-pipeline	ANY	exact
31701	/mt-gate-check	ANY	exact
31774	/admin/mt-promote-diag	ANY	exact
31890	/mt-shadow-diag	ANY	exact
31994	/sync-football-espn	ANY	exact
32037	/sync-pandascore-results	ANY	exact
32112	/sync-football-sofascore	ANY	exact
32153	/void-audit	ANY	exact
32287	/ai-stats	ANY	exact
32335	/roi-matrix	ANY	exact
32459	/roi-by-book	ANY	exact
32556	/tips-produced-rate	ANY	exact
32657	/roi-by-league	ANY	exact
32771	/live-vs-pregame-audit	ANY	exact
32922	/brier-ev-adjustment	ANY	exact
32979	/clv-kelly-multiplier	ANY	exact
33029	/clv-decay	ANY	exact
33078	/time-of-day-mult	ANY	exact
33125	/hourly-roi	ANY	exact
33174	/shadow-vs-active	ANY	exact
33224	/ml-shadow-by-sport	ANY	exact
33448	/shadow-readiness	ANY	exact
33448	/tips-readiness	ANY	exact
33854	/admin/readiness-learner-run	POST,GET	exact
33866	/admin/readiness-corrections	ANY	exact
33880	/admin/readiness-corrections-prune	POST,GET	exact
33895	/admin/readiness-correction-revert	POST,GET	exact
33912	/equity-curve	ANY	exact
34027	/tips-history	ANY	exact
34218	/settle	POST	exact
34592	/bankroll-baseline	POST	exact
34606	/bankroll-baseline	GET	exact
34613	/settle-sweep	POST	exact
34627	/overall-summary	ANY	exact
34918	/models-status	ANY	exact
34985	/roi	ANY	exact
35232	/league-roi	ANY	exact
35354	/img/	ANY	startsWith
35369	/dashboard	ANY	exact
35369	/	ANY	exact
35387	/bi	ANY	exact
35387	/dashboard-bi	ANY	exact
35387	/dashboard-bi.html	ANY	exact
35405	/logs	ANY	exact
35414	/logs/status	ANY	exact
35419	/logs/tips	ANY	exact
35425	/logs/live-matches	ANY	exact
35430	/logs/history	ANY	exact
35435	/logs/stream	ANY	exact
35451	/logs/ingest	POST	exact
35469	/agents/live-scout	ANY	exact
35476	/agents/feed-medic	ANY	exact
35483	/agents/weekly-review	ANY	exact
35490	/agents/health-sentinel	ANY	exact
35498	/agents/bankroll-guardian	ANY	exact
35505	/agents/pre-match-check	ANY	exact
35513	/agents/model-calibration	ANY	exact
35520	/agents/cut-advisor	ANY	exact
35527	/agents/live-storm	ANY	exact
35534	/agents/ia-health	ANY	exact
35541	/agents/decision-tree	ANY	exact
35547	/agents/news-monitor	ANY	exact
35554	/agents/backtest-validator	ANY	exact
35564	/admin/sync-sackmann	POST	exact
35641	/agents/gate-optimizer	ANY	exact
35654	/agents/post-fix-monitor	ANY	exact
35776	/agents/dota-snapshot-analyze	ANY	exact
35785	/admin/dota-snapshot-collect	POST	exact
35796	/agents/vetor2-props-smoke	ANY	exact
35860	/agents/tennis-v2-smoke	ANY	exact
35934	/agents/orchestrator	ANY	exact
35967	/agents/roi-analyst	ANY	exact
35974	/calibration	ANY	exact
36088	/bankroll	ANY	exact
36143	/risk-snapshot	ANY	exact
36189	/set-bankroll	POST	exact
36214	/champ-winrates	ANY	exact
36232	/player-champ-stats	ANY	exact
36260	/lol/ev-manual-meta	ANY	exact
36301	/lol/ev-manual-teams	ANY	exact
36382	/sync-pro-stats	ANY	exact
36389	/sync-golgg-role-impact	ANY	exact
36402	/lol/ev-manual	ANY	exact
36605	/lol/ev-manual-365	POST	exact
36715	/team-form	ANY	exact
36715	/form	ANY	exact
36754	/h2h	ANY	exact
36789	/odds-movement	ANY	exact
36801	/grid-enrich	ANY	exact
36827	/db-status	ANY	exact
36836	/ml-weights	ANY	exact
36845	/ml-dashboard	ANY	exact
36969	/lol-role-impact	ANY	exact
36980	/claude	POST	exact
37152	/update-clv	POST	exact
37184	/update-open-tip	POST	exact
37218	/admin/sofa-tennis-probe	ANY	exact
37325	/admin/mma-sofa-probe	ANY	exact
37407	/mma-matches	ANY	exact
37528	/tennis-matches	ANY	exact
37571	/sync-tennis-espn-results	ANY	exact
37587	/sync-tennis-espn-range	ANY	exact
37607	/sync-tennis-sofascore	ANY	exact
37646	/tennis-db-result	ANY	exact
37712	/tennis-scores	ANY	exact
37760	/darts-matches	ANY	exact
37838	/debug-ttennis-sources	ANY	exact
37860	/debug-cs-elo	ANY	exact
37892	/debug-cs-hltv	ANY	exact
37925	/debug-tt-theodds	ANY	exact
37946	/tabletennis-matches	ANY	exact
38111	/snooker-matches	ANY	exact
38184	/football-matches	ANY	exact
38420	/roi-by-market	ANY	exact
38460	/radar	ANY	exact
